#####################################################################
# Alchemist log file - simulation started at: 2024-02-24T08:00+0000 #
#####################################################################
#
# random = 102.0, scenarioType = 1, nodeSide = 10, variableRate = 10
#
# The columns have the following meaning: 
# time rmsError[product] rmsError[sum] rmsError[mean] rmsError[variance] 
0.0 1.0 0.0 NaN NaN
0.0 1.0 0.0 NaN NaN
1.000988806363302 0.0 0.0 0.0 0.0
2.000988806363303 0.0 0.0 0.0 0.0
3.0009888063633037 0.0 0.0 0.0 0.0
4.000988806363305 0.0 0.0 0.0 0.0
5.000988806363301 0.0 0.0 0.0 0.0
6.0009888063632975 0.0 0.0 0.0 0.0
7.000988806363294 0.0 0.0 0.0 0.0
8.00098880636329 0.0 0.0 0.0 0.0
9.000988806363287 0.0 0.0 0.0 0.0
10.000988806363283 0.0 0.0 0.0 0.0
11.00098880636328 0.0 3.0 0.3 0.23333333333333334
12.000988806363276 0.0 5.0 0.5 0.2777777777777778
13.000988806363273 0.0 2.0 0.2 0.17777777777777784
14.000988806363269 0.0 0.0 0.0 0.0
15.000988806363265 0.0 0.0 0.0 0.0
16.000988806363264 0.0 0.0 0.0 0.0
17.000988806363278 0.0 0.0 0.0 0.0
18.000988806363292 0.0 0.0 0.0 0.0
19.000988806363306 0.0 0.0 0.0 0.0
20.00098880636332 0.0 0.0 0.0 0.0
21.000988806363335 0.0 0.0 0.0 0.0
22.00098880636335 0.0 0.0 0.0 0.0
23.000988806363363 0.0 0.0 0.0 0.0
24.000988806363377 0.0 0.0 0.0 0.0
25.00098880636339 0.0 0.0 0.0 0.0
26.000988806363406 0.0 0.0 0.0 0.0
27.00098880636342 0.0 0.0 0.0 0.0
28.000988806363434 0.0 0.0 0.0 0.0
29.00098880636345 0.0 0.0 0.0 0.0
30.000988806363463 0.0 0.0 0.0 0.0
31.000988806363477 0.0 0.0 0.0 0.0
32.00098880636349 0.0 0.0 0.0 0.0
33.0009888063635 0.0 0.0 0.0 0.0
34.000988806363516 0.0 0.0 0.0 0.0
35.00098880636353 0.0 0.0 0.0 0.0
36.000988806363544 0.0 0.0 0.0 0.0
37.00098880636356 0.0 0.0 0.0 0.0
38.00098880636357 0.0 0.0 0.0 0.0
39.00098880636359 0.0 0.0 0.0 0.0
40.0009888063636 0.0 0.0 0.0 0.0
41.000988806363615 0.0 0.0 0.0 0.0
42.00098880636363 0.0 0.0 0.0 0.0
43.000988806363644 0.0 0.0 0.0 0.0
44.00098880636366 0.0 0.0 0.0 0.0
45.00098880636367 0.0 0.0 0.0 0.0
46.00098880636369 0.0 0.0 0.0 0.0
47.0009888063637 0.0 0.0 0.0 0.0
48.000988806363715 0.0 0.0 0.0 0.0
49.00098880636373 0.0 0.0 0.0 0.0
50.00098880636374 0.0 0.0 0.0 0.0
51.00098880636376 0.0 0.0 0.0 0.0
52.00098880636377 0.0 0.0 0.0 0.0
53.000988806363786 0.0 0.0 0.0 0.0
54.0009888063638 0.0 0.0 0.0 0.0
55.000988806363814 0.0 0.0 0.0 0.0
56.00098880636383 0.0 0.0 0.0 0.0
57.00098880636384 0.0 0.0 0.0 0.0
58.00098880636386 0.0 0.0 0.0 0.0
59.00098880636387 0.0 0.0 0.0 0.0
60.000988806363885 0.0 0.0 0.0 0.0
61.0009888063639 0.0 2.0 0.2 0.17777777777777784
62.000988806363914 0.0 2.0 0.2 0.17777777777777784
63.00098880636393 0.0 0.0 0.0 0.0
64.00098880636394 0.0 0.0 0.0 0.0
65.00098880636388 0.0 0.0 0.0 0.0
66.00098880636382 0.0 0.0 0.0 0.0
67.00098880636376 0.0 0.0 0.0 0.0
68.00098880636371 0.0 0.0 0.0 0.0
69.00098880636365 0.0 0.0 0.0 0.0
70.0009888063636 0.0 0.0 0.0 0.0
71.00098880636354 0.0 0.0 0.0 0.0
72.00098880636348 0.0 0.0 0.0 0.0
73.00098880636342 0.0 0.0 0.0 0.0
74.00098880636337 0.0 0.0 0.0 0.0
75.00098880636331 0.0 0.0 0.0 0.0
76.00098880636325 0.0 0.0 0.0 0.0
77.0009888063632 0.0 0.0 0.0 0.0
78.00098880636314 0.0 0.0 0.0 0.0
79.00098880636308 0.0 0.0 0.0 0.0
80.00098880636303 0.0 0.0 0.0 0.0
81.00098880636297 0.0 0.0 0.0 0.0
82.00098880636291 0.0 0.0 0.0 0.0
83.00098880636286 0.0 0.0 0.0 0.0
84.0009888063628 0.0 0.0 0.0 0.0
85.00098880636274 0.0 0.0 0.0 0.0
86.00098880636268 0.0 0.0 0.0 0.0
87.00098880636263 0.0 0.0 0.0 0.0
88.00098880636257 0.0 0.0 0.0 0.0
89.00098880636251 0.0 0.0 0.0 0.0
90.00098880636246 0.0 0.0 0.0 0.0
91.0009888063624 0.0 0.0 0.0 0.0
92.00098880636234 0.0 0.0 0.0 0.0
93.00098880636229 0.0 0.0 0.0 0.0
94.00098880636223 0.0 0.0 0.0 0.0
95.00098880636217 0.0 0.0 0.0 0.0
96.00098880636212 0.0 0.0 0.0 0.0
97.00098880636206 0.0 0.0 0.0 0.0
98.000988806362 0.0 0.0 0.0 0.0
99.00098880636195 0.0 0.0 0.0 0.0
100.00098880636189 0.0 0.0 0.0 0.0
#####################################################################
# End of data export. Simulation finished at: 2024-02-24T08:00+0000 #
#####################################################################
