#####################################################################
# Alchemist log file - simulation started at: 2024-03-07T09:14+0000 #
#####################################################################
#
# random = 193.0, scenarioType = 1, nodeSide = 10, variableRate = 5
#
# The columns have the following meaning: 
# time rmsError[product] rmsError[sum] rmsError[mean] rmsError[variance] 
0.0 1.0 0.0 NaN NaN
0.0 1.0 0.0 NaN NaN
1.0037280129937973 0.0 0.0 0.0 0.0
2.0037280129937973 0.0 0.0 0.0 0.0
3.003728012993798 0.0 0.0 0.0 0.0
4.003728012993799 0.0 0.0 0.0 0.0
5.0037280129937995 0.0 0.0 0.0 0.0
6.0037280129938 0.0 0.0 0.0 0.0
7.003728012993801 0.0 0.0 0.0 0.0
8.003728012993802 0.0 0.0 0.0 0.0
9.003728012993799 0.0 0.0 0.0 0.0
10.003728012993795 0.0 0.0 0.0 0.0
11.003728012993792 0.0 4.0 0.39999999999999997 0.2666666666666667
12.003728012993788 0.0 7.0 0.7000000000000001 0.23333333333333334
13.003728012993784 0.0 6.0 0.6 0.26666666666666666
14.003728012993781 0.0 4.0 0.39999999999999997 0.2666666666666667
15.003728012993777 0.0 1.0 0.1 0.10000000000000002
16.003728012993776 0.0 0.0 0.0 0.0
17.003728012993772 0.0 0.0 0.0 0.0
18.00372801299377 0.0 0.0 0.0 0.0
19.003728012993765 0.0 0.0 0.0 0.0
20.00372801299376 0.0 0.0 0.0 0.0
21.003728012993758 0.0 0.0 0.0 0.0
22.003728012993754 0.0 0.0 0.0 0.0
23.00372801299375 0.0 0.0 0.0 0.0
24.003728012993747 0.0 0.0 0.0 0.0
25.003728012993744 0.0 0.0 0.0 0.0
26.00372801299374 0.0 0.0 0.0 0.0
27.003728012993736 0.0 0.0 0.0 0.0
28.003728012993733 0.0 0.0 0.0 0.0
29.00372801299373 0.0 0.0 0.0 0.0
30.003728012993726 0.0 0.0 0.0 0.0
31.003728012993722 0.0 0.0 0.0 0.0
32.00372801299372 0.0 0.0 0.0 0.0
33.00372801299373 0.0 0.0 0.0 0.0
34.00372801299375 0.0 0.0 0.0 0.0
35.00372801299376 0.0 0.0 0.0 0.0
36.003728012993776 0.0 0.0 0.0 0.0
37.00372801299379 0.0 0.0 0.0 0.0
38.003728012993804 0.0 0.0 0.0 0.0
39.00372801299382 0.0 0.0 0.0 0.0
40.00372801299383 0.0 0.0 0.0 0.0
41.00372801299385 0.0 0.0 0.0 0.0
42.00372801299386 0.0 0.0 0.0 0.0
43.003728012993875 0.0 0.0 0.0 0.0
44.00372801299389 0.0 0.0 0.0 0.0
45.0037280129939 0.0 0.0 0.0 0.0
46.00372801299392 0.0 0.0 0.0 0.0
47.00372801299393 0.0 0.0 0.0 0.0
48.003728012993946 0.0 0.0 0.0 0.0
49.00372801299396 0.0 0.0 0.0 0.0
50.003728012993975 0.0 0.0 0.0 0.0
51.00372801299399 0.0 0.0 0.0 0.0
52.003728012994 0.0 0.0 0.0 0.0
53.00372801299402 0.0 0.0 0.0 0.0
54.00372801299403 0.0 0.0 0.0 0.0
55.003728012994046 0.0 0.0 0.0 0.0
