#####################################################################
# Alchemist log file - simulation started at: 2024-03-07T09:11+0000 #
#####################################################################
#
# random = 46.0, scenarioType = 1, nodeSide = 10, variableRate = 5
#
# The columns have the following meaning: 
# time rmsError[product] rmsError[sum] rmsError[mean] rmsError[variance] 
0.0 1.0 0.0 NaN NaN
0.0 1.0 0.0 NaN NaN
1.0004052184104768 0.0 0.0 0.0 0.0
2.0004052184104766 0.0 0.0 0.0 0.0
3.0004052184104775 0.0 0.0 0.0 0.0
4.000405218410478 0.0 0.0 0.0 0.0
5.000405218410479 0.0 0.0 0.0 0.0
6.00040521841048 0.0 0.0 0.0 0.0
7.000405218410481 0.0 0.0 0.0 0.0
8.000405218410481 0.0 0.0 0.0 0.0
9.000405218410478 0.0 0.0 0.0 0.0
10.000405218410474 0.0 0.0 0.0 0.0
11.00040521841047 0.0 3.0 0.3 0.23333333333333328
12.000405218410467 0.0 7.0 0.7 0.23333333333333334
13.000405218410464 0.0 4.0 0.4 0.2666666666666667
14.00040521841046 0.0 0.0 0.0 0.0
15.000405218410457 0.0 0.0 0.0 0.0
16.000405218410453 0.0 0.0 0.0 0.0
17.00040521841045 0.0 0.0 0.0 0.0
18.000405218410446 0.0 0.0 0.0 0.0
19.000405218410442 0.0 0.0 0.0 0.0
20.00040521841044 0.0 0.0 0.0 0.0
21.000405218410435 0.0 0.0 0.0 0.0
22.00040521841043 0.0 0.0 0.0 0.0
23.000405218410428 0.0 0.0 0.0 0.0
24.000405218410425 0.0 0.0 0.0 0.0
25.00040521841042 0.0 0.0 0.0 0.0
26.000405218410418 0.0 0.0 0.0 0.0
27.000405218410414 0.0 0.0 0.0 0.0
28.00040521841041 0.0 0.0 0.0 0.0
29.000405218410407 0.0 0.0 0.0 0.0
30.000405218410403 0.0 0.0 0.0 0.0
31.0004052184104 0.0 0.0 0.0 0.0
32.0004052184104 0.0 0.0 0.0 0.0
33.000405218410414 0.0 0.0 0.0 0.0
34.00040521841043 0.0 0.0 0.0 0.0
35.00040521841044 0.0 0.0 0.0 0.0
36.00040521841046 0.0 0.0 0.0 0.0
37.00040521841047 0.0 0.0 0.0 0.0
38.000405218410485 0.0 0.0 0.0 0.0
39.0004052184105 0.0 0.0 0.0 0.0
40.00040521841051 0.0 0.0 0.0 0.0
41.00040521841053 0.0 0.0 0.0 0.0
42.00040521841054 0.0 0.0 0.0 0.0
43.000405218410556 0.0 0.0 0.0 0.0
44.00040521841057 0.0 0.0 0.0 0.0
45.000405218410584 0.0 0.0 0.0 0.0
46.0004052184106 0.0 0.0 0.0 0.0
47.00040521841061 0.0 0.0 0.0 0.0
48.00040521841063 0.0 0.0 0.0 0.0
49.00040521841064 0.0 0.0 0.0 0.0
50.000405218410656 0.0 0.0 0.0 0.0
51.00040521841067 0.0 0.0 0.0 0.0
52.000405218410684 0.0 0.0 0.0 0.0
53.0004052184107 0.0 0.0 0.0 0.0
54.00040521841071 0.0 0.0 0.0 0.0
55.00040521841073 0.0 0.0 0.0 0.0
56.00040521841074 0.0 0.0 0.0 0.0
57.000405218410755 0.0 0.0 0.0 0.0
58.00040521841077 0.0 0.0 0.0 0.0
59.00040521841078 0.0 0.0 0.0 0.0
60.0004052184108 0.0 0.0 0.0 0.0
61.00040521841081 0.0 2.0 0.20000000000000004 0.17777777777777776
62.000405218410826 0.0 2.0 0.20000000000000004 0.17777777777777776
63.00040521841084 0.0 0.0 0.0 0.0
64.00040521841085 0.0 0.0 0.0 0.0
65.00040521841086 0.0 0.0 0.0 0.0
66.00040521841088 0.0 0.0 0.0 0.0
67.00040521841089 0.0 0.0 0.0 0.0
68.0004052184109 0.0 0.0 0.0 0.0
69.00040521841092 0.0 0.0 0.0 0.0
70.00040521841093 0.0 0.0 0.0 0.0
71.00040521841095 0.0 0.0 0.0 0.0
72.00040521841096 0.0 0.0 0.0 0.0
73.00040521841098 0.0 0.0 0.0 0.0
74.00040521841099 0.0 0.0 0.0 0.0
75.000405218411 0.0 0.0 0.0 0.0
76.00040521841102 0.0 0.0 0.0 0.0
77.00040521841103 0.0 0.0 0.0 0.0
78.00040521841105 0.0 0.0 0.0 0.0
79.00040521841106 0.0 0.0 0.0 0.0
80.00040521841107 0.0 0.0 0.0 0.0
81.00040521841109 0.0 0.0 0.0 0.0
82.0004052184111 0.0 0.0 0.0 0.0
83.00040521841112 0.0 0.0 0.0 0.0
84.00040521841113 0.0 0.0 0.0 0.0
85.00040521841115 0.0 0.0 0.0 0.0
86.00040521841116 0.0 0.0 0.0 0.0
87.00040521841117 0.0 0.0 0.0 0.0
88.00040521841119 0.0 0.0 0.0 0.0
89.0004052184112 0.0 0.0 0.0 0.0
90.00040521841122 0.0 0.0 0.0 0.0
91.00040521841123 0.0 0.0 0.0 0.0
92.00040521841125 0.0 0.0 0.0 0.0
93.00040521841126 0.0 0.0 0.0 0.0
94.00040521841127 0.0 0.0 0.0 0.0
95.00040521841129 0.0 0.0 0.0 0.0
96.0004052184113 0.0 0.0 0.0 0.0
97.00040521841132 0.0 0.0 0.0 0.0
98.00040521841133 0.0 0.0 0.0 0.0
99.00040521841134 0.0 0.0 0.0 0.0
100.00040521841136 0.0 0.0 0.0 0.0
#####################################################################
# End of data export. Simulation finished at: 2024-03-07T09:11+0000 #
#####################################################################
