#####################################################################
# Alchemist log file - simulation started at: 2024-02-24T07:59+0000 #
#####################################################################
#
# random = 28.0, scenarioType = 1, nodeSide = 10, variableRate = 5
#
# The columns have the following meaning: 
# time rmsError[product] rmsError[sum] rmsError[mean] rmsError[variance] 
0.0 1.0 0.0 NaN NaN
0.0 1.0 0.0 NaN NaN
1.0030529921413793 0.0 0.0 0.0 0.0
2.003052992141379 0.0 0.0 0.0 0.0
3.00305299214138 0.0 0.0 0.0 0.0
4.003052992141381 0.0 0.0 0.0 0.0
5.003052992141382 0.0 0.0 0.0 0.0
6.003052992141383 0.0 0.0 0.0 0.0
7.0030529921413835 0.0 0.0 0.0 0.0
8.003052992141384 0.0 0.0 0.0 0.0
9.00305299214138 0.0 0.0 0.0 0.0
10.003052992141377 0.0 0.0 0.0 0.0
11.003052992141374 0.0 4.0 0.4 0.2666666666666667
12.00305299214137 0.0 8.0 0.8 0.1777777777777778
13.003052992141367 0.0 4.0 0.4 0.26666666666666666
14.003052992141363 0.0 0.0 0.0 0.0
15.00305299214136 0.0 0.0 0.0 0.0
16.003052992141356 0.0 0.0 0.0 0.0
17.003052992141352 0.0 0.0 0.0 0.0
18.00305299214135 0.0 0.0 0.0 0.0
19.003052992141345 0.0 0.0 0.0 0.0
20.003052992141342 0.0 0.0 0.0 0.0
21.00305299214134 0.0 0.0 0.0 0.0
22.003052992141335 0.0 0.0 0.0 0.0
23.00305299214133 0.0 0.0 0.0 0.0
24.003052992141328 0.0 0.0 0.0 0.0
25.003052992141324 0.0 0.0 0.0 0.0
26.00305299214132 0.0 0.0 0.0 0.0
27.003052992141317 0.0 0.0 0.0 0.0
28.003052992141313 0.0 0.0 0.0 0.0
29.00305299214131 0.0 0.0 0.0 0.0
30.003052992141306 0.0 0.0 0.0 0.0
31.003052992141303 0.0 0.0 0.0 0.0
32.0030529921413 0.0 0.0 0.0 0.0
33.00305299214131 0.0 0.0 0.0 0.0
34.00305299214133 0.0 0.0 0.0 0.0
35.00305299214134 0.0 0.0 0.0 0.0
36.003052992141356 0.0 0.0 0.0 0.0
37.00305299214137 0.0 0.0 0.0 0.0
38.003052992141384 0.0 0.0 0.0 0.0
39.0030529921414 0.0 0.0 0.0 0.0
40.00305299214141 0.0 0.0 0.0 0.0
41.00305299214143 0.0 0.0 0.0 0.0
42.00305299214144 0.0 0.0 0.0 0.0
43.003052992141455 0.0 0.0 0.0 0.0
44.00305299214147 0.0 0.0 0.0 0.0
45.003052992141484 0.0 0.0 0.0 0.0
46.0030529921415 0.0 0.0 0.0 0.0
47.00305299214151 0.0 0.0 0.0 0.0
48.00305299214153 0.0 0.0 0.0 0.0
49.00305299214154 0.0 0.0 0.0 0.0
50.003052992141555 0.0 0.0 0.0 0.0
51.00305299214157 0.0 0.0 0.0 0.0
52.00305299214158 0.0 0.0 0.0 0.0
53.0030529921416 0.0 0.0 0.0 0.0
54.00305299214161 0.0 0.0 0.0 0.0
55.003052992141626 0.0 0.0 0.0 0.0
56.00305299214164 0.0 0.0 0.0 0.0
57.003052992141654 0.0 0.0 0.0 0.0
58.00305299214167 0.0 0.0 0.0 0.0
59.00305299214168 0.0 0.0 0.0 0.0
60.0030529921417 0.0 0.0 0.0 0.0
61.00305299214171 0.0 0.0 0.0 0.0
62.003052992141725 0.0 1.0 0.10000000000000002 0.10000000000000002
63.00305299214174 0.0 1.0 0.10000000000000002 0.10000000000000002
64.00305299214175 0.0 0.0 0.0 0.0
65.00305299214176 0.0 0.0 0.0 0.0
66.00305299214178 0.0 0.0 0.0 0.0
67.00305299214179 0.0 0.0 0.0 0.0
68.0030529921418 0.0 0.0 0.0 0.0
69.00305299214182 0.0 0.0 0.0 0.0
70.00305299214183 0.0 0.0 0.0 0.0
71.00305299214185 0.0 0.0 0.0 0.0
72.00305299214186 0.0 0.0 0.0 0.0
73.00305299214187 0.0 0.0 0.0 0.0
74.00305299214189 0.0 0.0 0.0 0.0
75.0030529921419 0.0 0.0 0.0 0.0
76.00305299214192 0.0 0.0 0.0 0.0
77.00305299214193 0.0 0.0 0.0 0.0
78.00305299214195 0.0 0.0 0.0 0.0
79.00305299214196 0.0 0.0 0.0 0.0
80.00305299214197 0.0 0.0 0.0 0.0
81.00305299214199 0.0 0.0 0.0 0.0
82.003052992142 0.0 0.0 0.0 0.0
83.00305299214202 0.0 0.0 0.0 0.0
84.00305299214203 0.0 0.0 0.0 0.0
85.00305299214205 0.0 0.0 0.0 0.0
86.00305299214206 0.0 0.0 0.0 0.0
87.00305299214207 0.0 0.0 0.0 0.0
88.00305299214209 0.0 0.0 0.0 0.0
89.0030529921421 0.0 0.0 0.0 0.0
90.00305299214212 0.0 0.0 0.0 0.0
91.00305299214213 0.0 0.0 0.0 0.0
92.00305299214214 0.0 0.0 0.0 0.0
93.00305299214216 0.0 0.0 0.0 0.0
94.00305299214217 0.0 0.0 0.0 0.0
95.00305299214219 0.0 0.0 0.0 0.0
96.0030529921422 0.0 0.0 0.0 0.0
97.00305299214222 0.0 0.0 0.0 0.0
98.00305299214223 0.0 0.0 0.0 0.0
99.00305299214224 0.0 0.0 0.0 0.0
100.00305299214226 0.0 0.0 0.0 0.0
#####################################################################
# End of data export. Simulation finished at: 2024-02-24T07:59+0000 #
#####################################################################
