#####################################################################
# Alchemist log file - simulation started at: 2024-03-07T09:07+0000 #
#####################################################################
#
# random = 1.0, scenarioType = 1, nodeSide = 10, variableRate = 3
#
# The columns have the following meaning: 
# time saved[sum] saved[variance] 
0.0 0.0 NaN
0.0 0.0 NaN
1.0012432700660014 0.0 NaN
2.001243270066002 0.0 NaN
3.001243270066003 0.0 NaN
4.001243270066004 0.0 NaN
5.001243270066 0.0 NaN
6.001243270065997 0.0 NaN
7.001243270065993 0.0 NaN
8.00124327006599 0.0 NaN
9.001243270065986 0.0 NaN
10.001243270065983 0.0 NaN
11.001243270065979 0.0 NaN
12.001243270065975 0.0 NaN
13.001243270065972 0.0 NaN
14.001243270065968 0.0 NaN
15.001243270065965 0.0 NaN
16.001243270065963 0.0 NaN
17.001243270065977 0.0 NaN
18.00124327006599 0.0 NaN
19.001243270066006 0.0 NaN
20.00124327006602 0.0 NaN
21.001243270066034 0.0 NaN
22.00124327006605 0.0 NaN
23.001243270066063 0.0 NaN
24.001243270066077 0.0 NaN
25.00124327006609 0.0 NaN
26.001243270066105 0.0 NaN
27.00124327006612 0.0 NaN
28.001243270066134 0.0 NaN
29.001243270066148 0.0 NaN
30.001243270066162 0.0 NaN
31.001243270066176 0.0 NaN
32.00124327006619 0.0 NaN
33.001243270066205 0.0 NaN
34.00124327006622 0.0 NaN
35.00124327006623 0.0 NaN
36.00124327006625 0.0 NaN
37.00124327006626 0.0 NaN
38.001243270066276 0.0 NaN
39.00124327006629 0.0 NaN
40.001243270066304 0.0 NaN
41.00124327006632 0.0 NaN
42.00124327006633 0.0 NaN
43.00124327006635 0.0 NaN
44.00124327006636 0.0 NaN
45.001243270066375 0.0 NaN
46.00124327006639 0.0 NaN
47.001243270066404 0.0 NaN
48.00124327006642 0.0 NaN
49.00124327006643 0.0 NaN
50.001243270066446 0.0 NaN
51.00124327006646 0.0 NaN
52.001243270066475 0.0 NaN
53.00124327006649 0.0 NaN
54.0012432700665 0.0 NaN
55.00124327006652 0.0 NaN
56.00124327006653 0.0 NaN
57.001243270066546 0.0 NaN
58.00124327006656 0.0 NaN
59.001243270066574 0.0 NaN
60.00124327006659 0.0 NaN
61.0012432700666 0.0 NaN
62.00124327006662 0.0 NaN
63.00124327006663 0.0 NaN
64.00124327006664 0.0 NaN
65.00124327006658 0.0 NaN
66.00124327006652 0.0 NaN
