#####################################################################
# Alchemist log file - simulation started at: 2024-02-24T07:59+0000 #
#####################################################################
#
# random = 18.0, scenarioType = 1, nodeSide = 10, variableRate = 5
#
# The columns have the following meaning: 
# time rmsError[product] rmsError[sum] rmsError[mean] rmsError[variance] 
0.0 1.0 0.0 NaN NaN
0.0 1.0 0.0 NaN NaN
1.001354264371994 0.0 0.0 0.0 0.0
2.0013542643719937 0.0 0.0 0.0 0.0
3.0013542643719946 0.0 0.0 0.0 0.0
4.0013542643719955 0.0 0.0 0.0 0.0
5.001354264371996 0.0 0.0 0.0 0.0
6.001354264371997 0.0 0.0 0.0 0.0
7.001354264371998 0.0 0.0 0.0 0.0
8.001354264371999 0.0 0.0 0.0 0.0
9.001354264371995 0.0 0.0 0.0 0.0
10.001354264371992 0.0 0.0 0.0 0.0
11.001354264371988 0.0 6.0 0.6 0.2666666666666667
12.001354264371985 0.0 8.0 0.8 0.17777777777777784
13.001354264371981 0.0 3.0 0.3 0.23333333333333328
14.001354264371978 0.0 1.0 0.10000000000000002 0.10000000000000002
15.001354264371974 0.0 0.0 0.0 0.0
16.001354264371972 0.0 0.0 0.0 0.0
17.00135426437197 0.0 0.0 0.0 0.0
18.001354264371965 0.0 0.0 0.0 0.0
19.00135426437196 0.0 0.0 0.0 0.0
20.001354264371958 0.0 0.0 0.0 0.0
21.001354264371955 0.0 0.0 0.0 0.0
22.00135426437195 0.0 0.0 0.0 0.0
23.001354264371948 0.0 0.0 0.0 0.0
24.001354264371944 0.0 0.0 0.0 0.0
25.00135426437194 0.0 0.0 0.0 0.0
26.001354264371937 0.0 0.0 0.0 0.0
27.001354264371933 0.0 0.0 0.0 0.0
28.00135426437193 0.0 0.0 0.0 0.0
29.001354264371926 0.0 0.0 0.0 0.0
30.001354264371923 0.0 0.0 0.0 0.0
31.00135426437192 0.0 0.0 0.0 0.0
32.00135426437192 0.0 0.0 0.0 0.0
33.00135426437193 0.0 0.0 0.0 0.0
34.00135426437195 0.0 0.0 0.0 0.0
35.00135426437196 0.0 0.0 0.0 0.0
36.001354264371976 0.0 0.0 0.0 0.0
37.00135426437199 0.0 0.0 0.0 0.0
38.001354264372004 0.0 0.0 0.0 0.0
39.00135426437202 0.0 0.0 0.0 0.0
40.00135426437203 0.0 0.0 0.0 0.0
41.00135426437205 0.0 0.0 0.0 0.0
42.00135426437206 0.0 0.0 0.0 0.0
43.001354264372075 0.0 0.0 0.0 0.0
44.00135426437209 0.0 0.0 0.0 0.0
45.001354264372104 0.0 0.0 0.0 0.0
46.00135426437212 0.0 0.0 0.0 0.0
47.00135426437213 0.0 0.0 0.0 0.0
48.00135426437215 0.0 0.0 0.0 0.0
49.00135426437216 0.0 0.0 0.0 0.0
50.001354264372175 0.0 0.0 0.0 0.0
51.00135426437219 0.0 0.0 0.0 0.0
52.0013542643722 0.0 0.0 0.0 0.0
53.00135426437222 0.0 0.0 0.0 0.0
54.00135426437223 0.0 0.0 0.0 0.0
55.001354264372246 0.0 0.0 0.0 0.0
56.00135426437226 0.0 0.0 0.0 0.0
57.001354264372274 0.0 0.0 0.0 0.0
58.00135426437229 0.0 0.0 0.0 0.0
59.0013542643723 0.0 0.0 0.0 0.0
60.00135426437232 0.0 0.0 0.0 0.0
61.00135426437233 0.0 0.0 0.0 0.0
62.001354264372345 0.0 0.0 0.0 0.0
63.00135426437236 0.0 0.0 0.0 0.0
64.00135426437237 0.0 0.0 0.0 0.0
65.00135426437238 0.0 0.0 0.0 0.0
66.0013542643724 0.0 0.0 0.0 0.0
67.00135426437241 0.0 0.0 0.0 0.0
68.00135426437242 0.0 0.0 0.0 0.0
69.00135426437244 0.0 0.0 0.0 0.0
70.00135426437245 0.0 0.0 0.0 0.0
71.00135426437247 0.0 0.0 0.0 0.0
72.00135426437248 0.0 0.0 0.0 0.0
73.0013542643725 0.0 0.0 0.0 0.0
74.00135426437251 0.0 0.0 0.0 0.0
75.00135426437252 0.0 0.0 0.0 0.0
76.00135426437254 0.0 0.0 0.0 0.0
77.00135426437255 0.0 0.0 0.0 0.0
78.00135426437257 0.0 0.0 0.0 0.0
79.00135426437258 0.0 0.0 0.0 0.0
80.0013542643726 0.0 0.0 0.0 0.0
81.00135426437261 0.0 0.0 0.0 0.0
82.00135426437262 0.0 0.0 0.0 0.0
83.00135426437264 0.0 0.0 0.0 0.0
84.00135426437265 0.0 0.0 0.0 0.0
85.00135426437267 0.0 0.0 0.0 0.0
86.00135426437268 0.0 0.0 0.0 0.0
87.0013542643727 0.0 0.0 0.0 0.0
88.00135426437271 0.0 0.0 0.0 0.0
89.00135426437272 0.0 0.0 0.0 0.0
90.00135426437274 0.0 0.0 0.0 0.0
91.00135426437275 0.0 0.0 0.0 0.0
92.00135426437276 0.0 0.0 0.0 0.0
93.00135426437278 0.0 0.0 0.0 0.0
94.0013542643728 0.0 0.0 0.0 0.0
95.00135426437281 0.0 0.0 0.0 0.0
96.00135426437282 0.0 0.0 0.0 0.0
97.00135426437284 0.0 0.0 0.0 0.0
98.00135426437285 0.0 0.0 0.0 0.0
99.00135426437286 0.0 0.0 0.0 0.0
100.00135426437288 0.0 0.0 0.0 0.0
#####################################################################
# End of data export. Simulation finished at: 2024-02-24T07:59+0000 #
#####################################################################
