#####################################################################
# Alchemist log file - simulation started at: 2024-03-07T09:07+0000 #
#####################################################################
#
# random = 2.0, scenarioType = 1, nodeSide = 10, variableRate = 3
#
# The columns have the following meaning: 
# time saved[sum] saved[variance] 
0.0 0.0 NaN
0.0 0.0 NaN
1.0002105185445906 0.0 NaN
2.0002105185445913 0.0 NaN
3.000210518544592 0.0 NaN
4.000210518544593 0.0 NaN
5.0002105185445895 0.0 NaN
6.000210518544586 0.0 NaN
7.000210518544582 0.0 NaN
8.000210518544579 0.0 NaN
9.000210518544575 0.0 NaN
10.000210518544572 0.0 NaN
11.000210518544568 0.0 NaN
12.000210518544565 0.0 NaN
13.000210518544561 0.0 NaN
14.000210518544558 0.0 NaN
15.000210518544554 0.0 NaN
16.000210518544552 0.0 NaN
17.000210518544566 0.0 NaN
18.00021051854458 0.0 NaN
19.000210518544595 0.0 NaN
20.00021051854461 0.0 NaN
21.000210518544623 0.0 NaN
22.000210518544637 0.0 NaN
23.00021051854465 0.0 NaN
24.000210518544666 0.0 NaN
25.00021051854468 0.0 NaN
26.000210518544694 0.0 NaN
27.00021051854471 0.0 NaN
28.000210518544723 0.0 NaN
29.000210518544737 0.0 NaN
30.00021051854475 0.0 NaN
31.000210518544765 0.0 NaN
32.000210518544776 0.0 NaN
33.00021051854479 0.0 NaN
34.000210518544804 0.0 NaN
35.00021051854482 0.0 NaN
36.00021051854483 0.0 NaN
37.00021051854485 0.0 NaN
38.00021051854486 0.0 NaN
39.000210518544876 0.0 NaN
40.00021051854489 0.0 NaN
41.000210518544904 0.0 NaN
42.00021051854492 0.0 NaN
43.00021051854493 0.0 NaN
44.00021051854495 0.0 NaN
45.00021051854496 0.0 NaN
46.000210518544975 0.0 NaN
47.00021051854499 0.0 NaN
48.000210518545 0.0 NaN
49.00021051854502 0.0 NaN
50.00021051854503 0.0 NaN
51.000210518545046 0.0 NaN
52.00021051854506 0.0 NaN
53.000210518545074 0.0 NaN
54.00021051854509 0.0 NaN
55.0002105185451 0.0 NaN
56.00021051854512 0.0 NaN
57.00021051854513 0.0 NaN
58.000210518545146 0.0 NaN
59.00021051854516 0.0 NaN
60.000210518545174 0.0 NaN
61.00021051854519 0.0 NaN
62.0002105185452 0.0 NaN
63.00021051854522 0.0 NaN
64.00021051854523 0.0 NaN
65.00021051854517 0.0 NaN
66.00021051854512 0.0 NaN
