#####################################################################
# Alchemist log file - simulation started at: 2024-03-07T09:07+0000 #
#####################################################################
#
# random = 3.0, scenarioType = 1, nodeSide = 10, variableRate = 3
#
# The columns have the following meaning: 
# time saved[sum] saved[variance] 
0.0 0.0 NaN
0.0 0.0 NaN
1.0005453206404555 0.0 NaN
2.0005453206404553 0.0 NaN
3.0005453206404558 0.0 NaN
4.000545320640456 0.0 NaN
5.000545320640455 0.0 NaN
6.000545320640454 0.0 NaN
7.0005453206404535 0.0 NaN
8.000545320640454 0.0 NaN
9.000545320640455 0.0 NaN
10.000545320640457 0.0 NaN
11.000545320640459 0.0 NaN
12.00054532064046 0.0 NaN
13.000545320640462 0.0 NaN
14.000545320640464 0.0 NaN
15.000545320640466 0.0 NaN
16.000545320640466 0.0 NaN
17.000545320640462 0.0 NaN
18.00054532064046 0.0 NaN
19.000545320640455 0.0 NaN
20.00054532064045 0.0 NaN
21.000545320640448 0.0 NaN
22.000545320640445 0.0 NaN
23.00054532064044 0.0 NaN
24.000545320640438 0.0 NaN
25.000545320640434 0.0 NaN
26.00054532064043 0.0 NaN
27.000545320640427 0.0 NaN
28.000545320640423 0.0 NaN
29.00054532064042 0.0 NaN
30.000545320640416 0.0 NaN
31.000545320640413 0.0 NaN
32.00054532064041 0.0 NaN
33.00054532064042 0.0 NaN
34.00054532064043 0.0 NaN
35.000545320640434 0.0 NaN
36.00054532064044 0.0 NaN
37.00054532064045 0.0 NaN
38.000545320640455 0.0 NaN
39.00054532064046 0.0 NaN
40.00054532064047 0.0 NaN
41.00054532064048 0.0 NaN
42.000545320640484 0.0 NaN
43.00054532064049 0.0 NaN
44.0005453206405 0.0 NaN
45.000545320640505 0.0 NaN
46.00054532064051 0.0 NaN
47.00054532064052 0.0 NaN
48.000545320640526 0.0 NaN
49.00054532064053 0.0 NaN
50.00054532064054 0.0 NaN
51.00054532064055 0.0 NaN
52.000545320640555 0.0 NaN
53.00054532064056 0.0 NaN
54.00054532064057 0.0 NaN
55.000545320640576 0.0 NaN
56.00054532064058 0.0 NaN
57.00054532064059 0.0 NaN
58.0005453206406 0.0 NaN
59.000545320640605 0.0 NaN
60.00054532064061 0.0 NaN
61.00054532064062 0.0 NaN
62.000545320640626 0.0 NaN
63.00054532064063 0.0 NaN
64.00054532064064 0.0 NaN
65.00054532064063 0.0 NaN
