#####################################################################
# Alchemist log file - simulation started at: 2024-03-07T09:12+0000 #
#####################################################################
#
# random = 71.0, scenarioType = 1, nodeSide = 10, variableRate = 5
#
# The columns have the following meaning: 
# time rmsError[product] rmsError[sum] rmsError[mean] rmsError[variance] 
0.0 1.0 0.0 NaN NaN
0.0 1.0 0.0 NaN NaN
1.00160731692664 0.0 0.0 0.0 0.0
2.00160731692664 0.0 0.0 0.0 0.0
3.001607316926641 0.0 0.0 0.0 0.0
4.001607316926641 0.0 0.0 0.0 0.0
5.001607316926642 0.0 0.0 0.0 0.0
6.001607316926643 0.0 0.0 0.0 0.0
7.001607316926644 0.0 0.0 0.0 0.0
8.001607316926645 0.0 0.0 0.0 0.0
9.001607316926641 0.0 0.0 0.0 0.0
10.001607316926638 0.0 0.0 0.0 0.0
11.001607316926634 0.0 3.0 0.3 0.23333333333333328
12.00160731692663 0.0 6.0 0.6 0.2666666666666667
13.001607316926627 0.0 6.0 0.6 0.2666666666666667
14.001607316926624 0.0 3.0 0.3 0.23333333333333328
15.00160731692662 0.0 0.0 0.0 0.0
16.001607316926616 0.0 0.0 0.0 0.0
17.001607316926613 0.0 0.0 0.0 0.0
18.00160731692661 0.0 0.0 0.0 0.0
19.001607316926606 0.0 0.0 0.0 0.0
20.001607316926602 0.0 0.0 0.0 0.0
21.0016073169266 0.0 0.0 0.0 0.0
22.001607316926595 0.0 0.0 0.0 0.0
23.00160731692659 0.0 0.0 0.0 0.0
24.001607316926588 0.0 0.0 0.0 0.0
25.001607316926584 0.0 0.0 0.0 0.0
26.00160731692658 0.0 0.0 0.0 0.0
27.001607316926577 0.0 0.0 0.0 0.0
28.001607316926574 0.0 0.0 0.0 0.0
29.00160731692657 0.0 0.0 0.0 0.0
30.001607316926567 0.0 0.0 0.0 0.0
31.001607316926563 0.0 0.0 0.0 0.0
32.00160731692656 0.0 0.0 0.0 0.0
33.001607316926574 0.0 0.0 0.0 0.0
34.00160731692659 0.0 0.0 0.0 0.0
35.0016073169266 0.0 0.0 0.0 0.0
36.001607316926616 0.0 0.0 0.0 0.0
37.00160731692663 0.0 0.0 0.0 0.0
38.001607316926645 0.0 0.0 0.0 0.0
39.00160731692666 0.0 0.0 0.0 0.0
40.00160731692667 0.0 0.0 0.0 0.0
41.00160731692669 0.0 0.0 0.0 0.0
42.0016073169267 0.0 0.0 0.0 0.0
43.001607316926716 0.0 0.0 0.0 0.0
44.00160731692673 0.0 0.0 0.0 0.0
45.001607316926744 0.0 0.0 0.0 0.0
46.00160731692676 0.0 0.0 0.0 0.0
47.00160731692677 0.0 0.0 0.0 0.0
48.00160731692679 0.0 0.0 0.0 0.0
49.0016073169268 0.0 0.0 0.0 0.0
50.001607316926815 0.0 0.0 0.0 0.0
51.00160731692683 0.0 0.0 0.0 0.0
52.001607316926844 0.0 0.0 0.0 0.0
53.00160731692686 0.0 0.0 0.0 0.0
54.00160731692687 0.0 0.0 0.0 0.0
55.001607316926886 0.0 0.0 0.0 0.0
56.0016073169269 0.0 0.0 0.0 0.0
57.001607316926915 0.0 0.0 0.0 0.0
58.00160731692693 0.0 0.0 0.0 0.0
59.00160731692694 0.0 0.0 0.0 0.0
60.00160731692696 0.0 0.0 0.0 0.0
61.00160731692697 0.0 2.0 0.2 0.17777777777777784
62.001607316926986 0.0 3.0 0.3 0.23333333333333328
63.001607316927 0.0 1.0 0.10000000000000002 0.10000000000000002
64.00160731692701 0.0 0.0 0.0 0.0
65.00160731692702 0.0 0.0 0.0 0.0
66.00160731692704 0.0 0.0 0.0 0.0
67.00160731692705 0.0 0.0 0.0 0.0
68.00160731692706 0.0 0.0 0.0 0.0
69.00160731692708 0.0 0.0 0.0 0.0
70.00160731692709 0.0 0.0 0.0 0.0
71.0016073169271 0.0 0.0 0.0 0.0
72.00160731692712 0.0 0.0 0.0 0.0
73.00160731692714 0.0 0.0 0.0 0.0
74.00160731692715 0.0 0.0 0.0 0.0
75.00160731692716 0.0 0.0 0.0 0.0
76.00160731692718 0.0 0.0 0.0 0.0
77.00160731692719 0.0 0.0 0.0 0.0
78.0016073169272 0.0 0.0 0.0 0.0
79.00160731692722 0.0 0.0 0.0 0.0
80.00160731692723 0.0 0.0 0.0 0.0
81.00160731692725 0.0 0.0 0.0 0.0
82.00160731692726 0.0 0.0 0.0 0.0
83.00160731692728 0.0 0.0 0.0 0.0
84.00160731692729 0.0 0.0 0.0 0.0
85.0016073169273 0.0 0.0 0.0 0.0
86.00160731692732 0.0 0.0 0.0 0.0
87.00160731692733 0.0 0.0 0.0 0.0
88.00160731692735 0.0 0.0 0.0 0.0
89.00160731692736 0.0 0.0 0.0 0.0
90.00160731692738 0.0 0.0 0.0 0.0
91.00160731692739 0.0 0.0 0.0 0.0
92.0016073169274 0.0 0.0 0.0 0.0
93.00160731692742 0.0 0.0 0.0 0.0
94.00160731692743 0.0 0.0 0.0 0.0
95.00160731692745 0.0 0.0 0.0 0.0
96.00160731692746 0.0 0.0 0.0 0.0
97.00160731692748 0.0 0.0 0.0 0.0
98.00160731692749 0.0 0.0 0.0 0.0
99.0016073169275 0.0 0.0 0.0 0.0
100.00160731692752 0.0 0.0 0.0 0.0
#####################################################################
# End of data export. Simulation finished at: 2024-03-07T09:12+0000 #
#####################################################################
