#####################################################################
# Alchemist log file - simulation started at: 2024-03-07T09:07+0000 #
#####################################################################
#
# random = 3.0, scenarioType = 1, nodeSide = 10, variableRate = 10
#
# The columns have the following meaning: 
# time saved[sum] saved[variance] 
0.0 0.0 NaN
0.0 0.0 NaN
1.0001635961921367 0.0 NaN
2.0001635961921376 0.0 NaN
3.0001635961921385 0.0 NaN
4.000163596192139 0.0 NaN
5.000163596192135 0.0 NaN
6.000163596192132 0.0 NaN
7.000163596192128 0.0 NaN
8.000163596192126 0.0 NaN
9.000163596192122 0.0 NaN
10.000163596192118 0.0 NaN
11.000163596192115 0.0 NaN
12.000163596192111 0.0 NaN
13.000163596192108 0.0 NaN
14.000163596192104 0.0 NaN
15.0001635961921 0.0 NaN
16.0001635961921 0.0 NaN
17.000163596192113 0.0 NaN
18.000163596192127 0.0 NaN
19.00016359619214 0.0 NaN
20.000163596192156 0.0 NaN
21.00016359619217 0.0 NaN
22.000163596192184 0.0 NaN
23.0001635961922 0.0 NaN
24.000163596192213 0.0 NaN
25.000163596192227 0.0 NaN
26.00016359619224 0.0 NaN
27.000163596192255 0.0 NaN
28.00016359619227 0.0 NaN
29.000163596192284 0.0 NaN
30.000163596192298 0.0 NaN
31.000163596192312 0.0 NaN
32.00016359619232 0.0 NaN
33.00016359619234 0.0 NaN
34.00016359619235 0.0 NaN
35.000163596192365 0.0 NaN
36.00016359619238 0.0 NaN
37.000163596192394 0.0 NaN
38.00016359619241 0.0 NaN
39.00016359619242 0.0 NaN
40.000163596192436 0.0 NaN
41.00016359619245 0.0 NaN
42.000163596192465 0.0 NaN
43.00016359619248 0.0 NaN
44.00016359619249 0.0 NaN
45.00016359619251 0.0 NaN
46.00016359619252 0.0 NaN
47.000163596192536 0.0 NaN
48.00016359619255 0.0 NaN
49.000163596192564 0.0 NaN
50.00016359619258 0.0 NaN
51.00016359619259 0.0 NaN
52.00016359619261 0.0 NaN
53.00016359619262 0.0 NaN
54.000163596192635 0.0 NaN
55.00016359619265 0.0 NaN
56.000163596192664 0.0 NaN
57.00016359619268 0.0 NaN
58.00016359619269 0.0 NaN
59.00016359619271 0.0 NaN
60.00016359619272 0.0 NaN
61.000163596192735 0.0 NaN
62.00016359619275 0.0 NaN
63.00016359619276 0.0 NaN
64.00016359619278 0.0 NaN
65.00016359619272 0.0 NaN
